"","K1","K2","K5","K10","K20"
"1",0.0757694757898794,0.0633623472541691,0.0534344555033095,0.0397281690814608,0.00332267714132715
"2",-0.290878773,-0.097743001,-0.052990054,-0.030172641,-0.01562205
"3",-0.427028186450378,-0.215684493381819,-0.150247720965425,-0.122798114668833,-0.103802253340016
"4",0.175950217,0.099175189,0.091099629,0.079930133,0.050489006
"5",-0.27232797,-0.117222202,-0.066834427,-0.046039737,-0.031422867
"6",0.282025344,0.106106815,0.098288176,0.086415062,0.062829462
"7",0.170892482247473,0.166441123426033,0.159566766623284,0.142636142245435,0.0274206910411964
"8",0.245794907,0.140635574,0.134431144,0.125054305,0.104654494
"9",0.162358217508443,0.138522574044622,0.13223813479578,0.122662464733088,0.0969850643772498
"10",0.430078416,0.213649138,0.211518695,0.20809247,0.198996827
"11",0.254778282468734,0.15061276953088,0.145031217309614,0.136870896409337,0.117759645358109
"12",0.124715059808644,0.118004621280362,0.106976354971096,0.0886164396723914,0.0339551822848233
"13",-0.257104144143307,-0.195640643816618,-0.135510684138365,-0.11087306099394,-0.0931142830936707
"14",0.443136556,0.206601397,0.368929421,0.164483635,0.158057421
"15",0.121538291245848,0.114383455291467,0.104008183228275,0.0741411991902177,0.0233431205006331
"16",0.256744548051914,0.137354066883252,0.130830986697246,0.121427795252118,0.100373113814513
"17",0.291949486902743,0.0950420798754507,0.0868870830393414,0.0760095370586239,0.0483739796402745
"18",0.176961114038763,0.172834347601201,0.165754565969448,0.148646326132208,0.138520558766132
"19",-0.284365574954785,-0.120233988024699,-0.0685336498875576,-0.0472696703680476,-0.0323476201842061
"20",0.363970764562632,0.108538110883553,0.100788507100478,0.0905957431730856,0.0650003951868323
"21",-0.145230355372636,-0.108065057306781,-0.0527668121282349,-0.0306170409642421,-0.0156939120687092
"22",0.363110742,0.172440862,0.167978103,0.161274606,0.147314994
"23",0.406468519330087,0.231016227734679,0.140468465450827,0.134569680532024,0.126436744187439
"24",0.416626091298238,0.196777362185735,0.148768392717362,0.142993074519094,0.133911581547664
"25",0.16729636,0.151692484,0.146125063,0.137688592,0.114984573
"26",0.303630948769614,0.138038488465135,0.132013107212743,0.122568781912834,0.0990922438497199
"27",-0.421758397623868,-0.2559772774062,-0.186870917391173,-0.156804874842922,-0.1358437908682
"28",-0.107002858163354,-0.0551042502148449,-0.0545729743105501,-0.0341472242914181,-0.0195774993203869
"29",-0.39385602,-0.25324813,-0.18409292,-0.154209473,-0.133461391
"30",0.132216789,0.125760013,0.116056505,0.089511387,0.078012123
"31",0.0823001019938861,0.0733148764149788,0.0608923606661039,0.0409912593613386,0.034268442351817
"32",0.146903127842965,0.141079702531544,0.133147873590529,0.132275558179102,0.111057342540876
"33",0.104311974,0.095999268,0.083476796,0.056112708,0.001418839
"34",-0.499733618974468,-0.486745403107581,-0.459049851293249,-0.453616969933035,-0.311914180424005
"35",0.353318173904772,0.164942312115639,0.160112072908175,0.152793187988235,0.133843600953443
"36",0.166474769449136,0.161929569461822,0.154930873736484,0.138365799532431,0.0284988287314316
"37",-0.341743920967909,-0.315780830600825,-0.234926723356422,-0.203735417948183,-0.180781825296975
"38",0.248816429034493,0.125893855871967,0.119390224154587,0.110212520825052,0.0907777610936017
"39",0.26649900219892,0.181486677655822,0.177601439620666,0.17149743500222,0.156198030274989
"40",-0.243390771,-0.175876032,-0.117937863,-0.094111257,-0.077182377
"41",0.363146898,0.15520954,0.150119601,0.142317656,0.124313576
"42",0.136583806022535,0.130277850181347,0.120689559679902,0.0965505963865392,0.0858997416823069
"43",0.0909396471082863,0.0824625116357803,0.069478704600693,0.0527684855756424,0.0402849121855045
"44",0.486339416997015,0.203504427438856,0.200794471875759,0.196193235869402,0.189722006830972
"45",0.394851985907539,0.246875737733791,0.13152434694477,0.125115477775647,0.116499833828419
"46",0.123321624,0.116147354,0.105734416,0.078496779,0.055814319
"47",0.486245073,0.203407531,0.200634249,0.196161729,0.189492664
"48",0.356000933428002,0.16688677550037,0.162070907561767,0.153812831999174,0.136117842621882
"49",-0.20627649318416,-0.0964622122095466,-0.0491959981460964,-0.0300825962033219,-0.0163728794462868
"50",-0.187798702360712,-0.0966990637690574,-0.0469298947188516,-0.0264382838747636,-0.012317237579125
"51",-0.207773217,-0.198268685,-0.143751176,-0.116597481,-0.097704021
"52",0.282080003868921,0.106183272194551,0.0983608770306498,0.0866063751995011,0.0630715261673646
"53",0.184365922,0.134763182,0.128125602,0.117890488,0.093166764
"54",0.460750907913691,0.214618396178547,0.184639430888277,0.180826426626358,0.174898858848862
"55",0.402287225,0.161557178,0.156857661,0.149676952,0.132506743
"56",0.169081520195414,0.167839859106914,0.164282125660713,0.156937441387247,0.139285233534982
"57",0.128642189694875,0.121831634990287,0.110610158837805,0.0905342472246954,0.0831357697708454
"58",0.359123533,0.16792775,0.163306741,0.156051426,0.136232101
"59",0.344002075078952,0.163892571137608,0.158935455871384,0.151139108761356,0.134204390853996
"60",0.159962330560389,0.154805276123579,0.146988606084721,0.131731556030954,0.0623417116752175
"61",-0.145540127565028,-0.103874313530511,-0.0911868459587049,-0.0673445385734312,-0.0508774557989029
